ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
10425,28,100.0,0.1415659512938554,2005-05-31,In Process,2,5,2005,Classic Cars,La Rochelle Gifts,France,EMEA,Medium
10105,38,100.0,0.4346113533918044,2003-02-11,Shipped,1,2,2003,Trains,Danish Wholesale Imports,Denmark,EMEA,Medium
10117,21,95.8,-0.8306457622704198,2003-04-16,Shipped,2,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
10128,41,100.0,0.711360082292292,2003-06-06,Shipped,2,6,2003,Trains,Euro Shopping Channel,Spain,EMEA,Medium
10153,29,88.74,-0.5241089415039768,2003-09-28,Shipped,3,9,2003,Trains,Euro Shopping Channel,Spain,EMEA,Small
10165,50,100.0,0.9882397958400464,2003-10-22,Shipped,4,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10177,29,100.0,-0.25282882162688364,2003-11-07,Shipped,4,11,2003,Trains,CAF Imports,Spain,EMEA,Medium
10208,48,100.0,1.1356302701771646,2004-01-02,Shipped,1,1,2004,Trains,"Saveley & Henriot, Co.",France,EMEA,Medium
10221,23,80.67,-0.9159986330457357,2004-02-18,Shipped,1,2,2004,Trains,Petit Auto,Belgium,EMEA,Small
10232,48,95.8,0.5810412736489643,2004-03-20,Shipped,1,3,2004,Trains,giftsbymail.co.uk,UK,EMEA,Medium
10273,47,100.0,1.0461404676256676,2004-07-21,Shipped,3,7,2004,Trains,Petit Auto,Belgium,EMEA,Medium
10293,22,100.0,-0.6088232621238666,2004-09-09,Shipped,3,9,2004,Trains,Amica Models & Co.,Italy,EMEA,Small
10306,40,91.76,0.07456730421681865,2004-10-14,Shipped,4,10,2004,Trains,"AV Stores, Co.",UK,EMEA,Medium
10314,23,100.0,-0.5741887383090347,2004-10-22,Shipped,4,10,2004,Trains,Heintze Collectables,Denmark,EMEA,Small
10326,32,100.0,0.14949052245350491,2004-11-09,Shipped,4,11,2004,Trains,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
10336,21,100.0,-0.7113351216911511,2004-11-20,Shipped,4,11,2004,Trains,"La Corne D'abondance, Co.",France,EMEA,Small
10350,41,93.04,0.15328907722424603,2004-12-02,Shipped,4,12,2004,Trains,Euro Shopping Channel,Spain,EMEA,Medium
10372,25,84.71,-0.7728214981957043,2005-01-26,Shipped,1,1,2005,Trains,"Tokyo Collectables, Ltd",Japan,Japan,Small
10383,26,100.0,-0.10549292422612705,2005-02-22,Shipped,1,2,2005,Trains,Euro Shopping Channel,Spain,EMEA,Medium
10108,26,68.35,-0.9587378319102092,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Small
10122,21,73.17,-1.090011736939858,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Small
10169,32,70.76,-0.6928280825710603,2003-11-04,Shipped,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
10181,30,82.82,-0.5726060071545592,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Small
10191,36,94.88,-0.06445106808248774,2003-11-20,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
10203,33,86.04,-0.37901069849403024,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10211,35,78.0,-0.4386742053241189,2004-01-15,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,France,EMEA,Small
10225,37,95.69,0.003688236964498894,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10238,41,73.17,-0.2913328502297263,2004-04-09,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Small
10252,20,76.39,-1.0947981342587372,2004-05-26,Shipped,2,5,2004,Classic Cars,Auto Canal Petit,France,EMEA,Small
10265,45,86.84,0.2041329511383612,2004-07-02,Shipped,3,7,2004,Classic Cars,"Australian Collectables, Ltd",Australia,APAC,Medium
10287,43,70.76,-0.2680230407098481,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10300,49,78.8,0.17870009879403126,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Medium
10310,27,80.41,-0.7437210757279004,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Small
10342,25,66.74,-1.018008384798497,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Small
10363,46,60.3,-0.4147695071979033,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Small
10378,22,100.0,-0.583848856044971,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10103,46,100.0,0.6866039839588411,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Norway,EMEA,Medium
10126,38,82.34,-0.2209558907919296,2003-05-28,Shipped,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
10139,30,100.0,-0.2392500798602114,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
10173,29,95.24,-0.4212314164630721,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
10193,32,79.37,-0.5424577075086198,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
10227,33,100.0,0.07268985760599256,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
10244,36,84.33,-0.2717342723824111,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10280,34,100.0,-0.03237074488936098,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
10304,38,100.0,0.2317816270989565,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Medium
10323,33,91.27,-0.2848163640281963,2004-11-05,Shipped,4,11,2004,Vintage Cars,"Blauer See Auto, Co.",Germany,EMEA,Medium
10347,26,100.0,-0.47854811502962813,2004-11-29,Shipped,4,11,2004,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
10392,36,100.0,0.27407875277890403,2005-03-10,Shipped,1,3,2005,Vintage Cars,Mini Auto Werke,Austria,EMEA,Medium
10423,21,89.29,-0.9052578919698472,2005-05-30,In Process,2,5,2005,Vintage Cars,Petit Auto,Belgium,EMEA,Small
10108,29,100.0,0.28150121612403023,2003-03-03,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
10122,21,100.0,-0.5809071591751013,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Small
10169,36,100.0,0.49727659172176003,2003-11-04,Shipped,4,11,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10181,22,100.0,-0.07547560922745461,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
10191,23,100.0,-0.06505141438246115,2003-11-20,Shipped,4,11,2003,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
10203,32,100.0,0.8695567900289317,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10211,28,100.0,0.1154345141641022,2004-01-15,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,France,EMEA,Medium
10225,27,100.0,0.5623104690897929,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10238,49,100.0,1.6484788257763008,2004-04-09,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
10252,41,100.0,1.7552258556052163,2004-05-26,Shipped,2,5,2004,Classic Cars,Auto Canal Petit,France,EMEA,Medium
10287,40,100.0,1.7616495610149323,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10300,23,100.0,0.13792566963856182,2003-10-04,Shipped,4,10,2003,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Medium
10310,49,100.0,1.4912317567323463,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
10320,25,100.0,-0.023343719615214777,2004-11-03,Shipped,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
10330,37,100.0,0.4756095479863548,2004-11-16,Shipped,4,11,2004,Classic Cars,Cruz & Sons Co.,Philippines,Japan,Medium
10342,55,100.0,1.6452369557564444,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
10355,23,100.0,-0.19421864966856675,2004-12-07,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10363,24,100.0,0.33230142848905647,2005-01-06,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
10378,43,96.49,0.33581072549708274,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10123,34,100.0,0.9813521864712602,2003-05-20,Shipped,2,5,2003,Classic Cars,Atelier graphique,France,EMEA,Medium
10137,31,100.0,0.8680613819726344,2003-07-10,Shipped,3,7,2003,Classic Cars,Reims Collectables,France,EMEA,Medium
10148,28,100.0,0.0576702847193841,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10161,36,100.0,1.0971207838806856,2003-10-17,Shipped,4,10,2003,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
10181,39,100.0,1.2287931005457713,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
10212,45,100.0,1.541158738115593,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10240,37,100.0,1.3237351390397543,2004-04-13,Shipped,2,4,2004,Classic Cars,Osaka Souveniers Co.,Japan,Japan,Medium
10253,31,100.0,0.27048759036633563,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10266,33,100.0,0.8194005855129683,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
10287,27,100.0,0.4239415623331853,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
10301,39,100.0,1.589786788413442,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
10311,32,100.0,0.04522674322902525,2004-10-16,Shipped,4,10,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10343,44,84.88,0.10967118968435688,2004-11-24,Shipped,4,11,2004,Classic Cars,Reims Collectables,France,EMEA,Medium
10379,32,70.83,-0.6916055591965691,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10419,43,100.0,1.1217568129541415,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
10108,43,67.77,-0.33819260778947186,2003-03-03,Shipped,1,3,2003,Motorcycles,Cruz & Sons Co.,Philippines,Japan,Small
10122,35,49.74,-0.9784946828729718,2003-05-08,Shipped,2,5,2003,Motorcycles,Marseille Mini Autos,France,EMEA,Small
10169,38,68.39,-0.5102682304427706,2003-11-04,Shipped,4,11,2003,Motorcycles,"Anna's Decorations, Ltd",Australia,APAC,Small
10180,21,50.36,-1.3514407198037506,2003-11-11,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
10191,43,72.74,-0.221556237091903,2003-11-20,Shipped,4,11,2003,Motorcycles,"Toms Spezialitten, Ltd",Germany,EMEA,Medium
10211,46,54.09,-0.570673983607372,2004-01-15,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,France,EMEA,Small
10224,38,58.44,-0.7166236268245536,2004-02-21,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,France,EMEA,Small
10252,31,52.84,-1.0346325196141255,2004-05-26,Shipped,2,5,2004,Motorcycles,Auto Canal Petit,France,EMEA,Small
10286,38,57.2,-0.7423402792379616,2004-08-28,Shipped,3,8,2004,Motorcycles,"La Corne D'abondance, Co.",France,EMEA,Small
10299,39,55.95,-0.7377285281154381,2004-09-30,Shipped,3,9,2004,Motorcycles,"Toys of Finland, Co.",Finland,EMEA,Small
10310,42,67.14,-0.38962045492265196,2004-10-16,Shipped,4,10,2004,Motorcycles,"Toms Spezialitten, Ltd",Germany,EMEA,Small
10330,29,69.63,-0.8265688651242364,2004-11-16,Shipped,4,11,2004,Motorcycles,Cruz & Sons Co.,Philippines,Japan,Small
10342,26,55.95,-1.1346938747387907,2004-11-24,Shipped,4,11,2004,Motorcycles,"Australian Collectors, Co.",Australia,APAC,Small
10355,31,53.47,-1.0239736439427787,2004-12-07,Shipped,4,12,2004,Motorcycles,Euro Shopping Channel,Spain,EMEA,Small
10363,32,89.12,-0.3721776660616052,2005-01-06,Shipped,1,1,2005,Motorcycles,Suominen Souveniers,Finland,EMEA,Small
10378,28,100.0,0.5871757212959661,2005-02-10,Shipped,1,2,2005,Motorcycles,Euro Shopping Channel,Spain,EMEA,Medium
10403,36,52.22,-0.9026218259436001,2005-04-08,Shipped,2,4,2005,Motorcycles,"UK Collectables, Ltd.",UK,EMEA,Small
10106,41,100.0,0.6773477355519777,2003-02-17,Shipped,1,2,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Medium
10119,27,99.52,-0.46212045718490014,2003-04-28,Shipped,2,4,2003,Vintage Cars,Salzburg Collectables,Austria,EMEA,Small
10155,29,100.0,0.0486814633006906,2003-10-06,Shipped,4,10,2003,Vintage Cars,"Toys of Finland, Co.",Finland,EMEA,Medium
10167,34,100.0,0.0359159178858007,2003-10-23,Cancelled,4,10,2003,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10178,48,100.0,1.011194855273577,2003-11-08,Shipped,4,11,2003,Vintage Cars,Alpha Cognac,France,EMEA,Medium
10186,46,100.0,0.7558948623630494,2003-11-14,Shipped,4,11,2003,Vintage Cars,"Double Decker Gift Stores, Ltd",UK,EMEA,Medium
10197,22,100.0,-0.5430253076467765,2003-11-26,Shipped,4,11,2003,Vintage Cars,Enaco Distributors,Spain,EMEA,Small
10262,34,100.0,0.31091818482272926,2004-06-24,Cancelled,2,6,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10273,50,85.75,0.4113615785019234,2004-07-21,Shipped,3,7,2004,Vintage Cars,Petit Auto,Belgium,EMEA,Medium
10296,22,84.7,-0.911637935830474,2004-09-15,Shipped,3,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
10316,47,86.81,0.29815263940783937,2004-11-01,Shipped,4,11,2004,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Medium
10328,34,100.0,0.15374752348968038,2004-11-12,Shipped,4,11,2004,Vintage Cars,Rovelli Gifts,Italy,EMEA,Medium
10338,45,100.0,1.0875425315492908,2004-11-22,Shipped,4,11,2004,Vintage Cars,Royale Belge,Belgium,EMEA,Medium
10351,20,100.0,-0.08687127353967795,2004-12-03,Shipped,4,12,2004,Vintage Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10373,50,60.49,-0.27794512774031827,2005-01-31,Shipped,1,1,2005,Vintage Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
10386,22,57.55,-1.237625976716057,2005-03-01,Resolved,1,3,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
10398,45,100.0,0.6975357443119944,2005-03-30,Shipped,1,3,2005,Vintage Cars,Reims Collectables,France,EMEA,Medium
10415,51,100.0,1.460193853023719,2005-05-09,Disputed,2,5,2005,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Medium
10104,38,100.0,0.9904228732944953,2003-01-31,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10117,22,100.0,-0.4110691909126125,2003-04-16,Shipped,2,4,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
10152,35,100.0,0.5404906099325762,2003-09-25,Shipped,3,9,2003,Classic Cars,"Australian Gift Network, Co",Australia,APAC,Medium
10165,28,100.0,-0.10706473999333033,2003-10-22,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10176,36,100.0,1.0906370438409723,2003-11-06,Shipped,4,11,2003,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
10230,42,100.0,2.021806901261608,2004-03-15,Shipped,1,3,2004,Classic Cars,"Blauer See Auto, Co.",Germany,EMEA,Large
10247,48,100.0,1.7585932525787036,2004-05-05,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
10306,23,100.0,0.03649989110486587,2004-10-14,Shipped,4,10,2004,Classic Cars,"AV Stores, Co.",UK,EMEA,Medium
10314,29,100.0,0.36728524469659984,2004-10-22,Shipped,4,10,2004,Classic Cars,Heintze Collectables,Denmark,EMEA,Medium
10358,25,100.0,-0.5487831744328855,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
10372,48,100.0,1.9089636276411446,2005-01-26,Shipped,1,1,2005,Classic Cars,"Tokyo Collectables, Ltd",Japan,Japan,Large
10383,38,100.0,0.9862750261310422,2005-02-22,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10394,37,100.0,1.5515174406369527,2005-03-15,Shipped,1,3,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
10110,28,89.27,-0.5644412974749203,2003-03-18,Shipped,1,3,2003,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
10148,34,100.0,0.035173671551288005,2003-09-11,Shipped,3,9,2003,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
10173,21,75.46,-1.063765688243746,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
10193,24,97.55,-0.6508693338965525,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
10213,38,94.79,0.037247595133014566,2004-01-22,Shipped,1,1,2004,Vintage Cars,"Double Decker Gift Stores, Ltd",UK,EMEA,Medium
10227,34,100.0,0.01810200585749771,2004-03-02,Shipped,1,3,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
10241,42,90.19,0.13873886599034416,2004-04-13,Shipped,2,4,2004,Vintage Cars,Mini Caravy,France,EMEA,Medium
10280,35,100.0,0.0929324433023701,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
10288,35,80.99,-0.38155944142209935,2004-09-01,Shipped,3,9,2004,Vintage Cars,Handji Gifts& Co,Singapore,APAC,Small
10302,38,89.27,-0.07723298657828587,2003-10-06,Shipped,4,10,2003,Vintage Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
10311,41,81.91,-0.0957618564729211,2004-10-16,Shipped,4,10,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10332,50,100.0,2.060949480019877,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Large
10344,21,100.0,-0.7262346253177647,2004-11-25,Shipped,4,11,2004,Vintage Cars,Marseille Mini Autos,France,EMEA,Small
10380,32,100.0,-0.08575790403790903,2005-02-16,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10420,66,92.95,1.4195067469664275,2005-05-29,In Process,2,5,2005,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
10105,41,82.5,-0.08255969556714132,2003-02-11,Shipped,1,2,2003,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
10117,23,97.42,-0.7057409857141257,2003-04-16,Shipped,2,4,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
10128,43,92.16,0.23419392768612257,2003-06-06,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10153,22,83.38,-0.9274870781497732,2003-09-28,Shipped,3,9,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
10177,35,74.6,-0.5036207595939738,2003-11-07,Shipped,4,11,2003,Vintage Cars,CAF Imports,Spain,EMEA,Small
10197,50,100.0,0.849614377482541,2003-11-26,Shipped,4,11,2003,Vintage Cars,Enaco Distributors,Spain,EMEA,Medium
10208,45,87.77,0.22697339900553282,2004-01-02,Shipped,1,1,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Medium
10221,39,89.53,-0.022978054141594546,2004-02-18,Shipped,1,2,2004,Vintage Cars,Petit Auto,Belgium,EMEA,Medium
10232,23,89.53,-0.8047817521288363,2004-03-20,Shipped,1,3,2004,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Small
10273,33,71.09,-0.6482660140321223,2004-07-21,Shipped,3,7,2004,Vintage Cars,Petit Auto,Belgium,EMEA,Small
10293,49,100.0,0.7707834506023913,2004-09-09,Shipped,3,9,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
10306,39,90.4,-0.004460099634231801,2004-10-14,Shipped,4,10,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
10315,36,100.0,0.037324002843920207,2004-10-29,Shipped,4,10,2004,Vintage Cars,La Rochelle Gifts,France,EMEA,Medium
10326,50,86.01,0.4184565802288823,2004-11-09,Shipped,4,11,2004,Vintage Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
10350,30,100.0,-0.27870920484937545,2004-12-02,Shipped,4,12,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
10372,41,86.89,0.015673332189423152,2005-01-26,Shipped,1,1,2005,Vintage Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
10383,28,58.58,-1.0334318270141785,2005-02-22,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
10103,36,100.0,0.3789974552397183,2003-01-29,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,Norway,EMEA,Medium
10114,41,100.0,0.6995005140209981,2003-04-01,Shipped,2,4,2003,Trucks and Buses,"La Corne D'abondance, Co.",France,EMEA,Medium
10126,50,100.0,1.9370598344799017,2003-05-28,Shipped,2,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Spain,EMEA,Large
10150,49,100.0,1.6008768218820428,2003-09-19,Shipped,3,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
10164,45,100.0,0.8070716555889681,2003-10-21,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,Austria,EMEA,Medium
10175,47,100.0,0.8665823469972452,2003-11-06,Shipped,4,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",UK,EMEA,Medium
10194,32,100.0,0.39748812127890054,2003-11-25,Shipped,4,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",France,EMEA,Medium
10217,38,100.0,0.5322931540911204,2004-02-04,Shipped,1,2,2004,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
10259,41,100.0,0.6182736596345905,2004-06-15,Shipped,2,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,APAC,Medium
10270,38,100.0,1.009295577888206,2004-07-19,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co.,Australia,APAC,Medium
10291,48,100.0,0.9577531191886677,2004-09-08,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Sweden,EMEA,Medium
10323,47,100.0,1.4568155406629595,2004-11-05,Shipped,4,11,2004,Trucks and Buses,"Blauer See Auto, Co.",Germany,EMEA,Medium
10334,49,100.0,1.7626701497248871,2004-11-19,On Hold,4,11,2004,Trucks and Buses,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
10347,45,100.0,1.2830371175951902,2004-11-29,Shipped,4,11,2004,Trucks and Buses,"Australian Collectors, Co.",Australia,APAC,Medium
10370,29,57.53,-1.0180793348157666,2005-01-20,Shipped,1,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",Australia,APAC,Small
10425,38,100.0,0.43191525273555975,2005-05-31,In Process,2,5,2005,Trucks and Buses,La Rochelle Gifts,France,EMEA,Medium
10103,41,47.29,-0.8704378065713871,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
10126,43,53.83,-0.6653376797259125,2003-05-28,Shipped,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
10150,30,42.76,-1.2285116283437327,2003-09-19,Shipped,3,9,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
10164,25,53.83,-1.194155446904343,2003-10-21,Resolved,4,10,2003,Vintage Cars,Mini Auto Werke,Austria,EMEA,Small
10174,49,44.78,-0.7310865149602775,2003-11-06,Shipped,4,11,2003,Vintage Cars,"Australian Gift Network, Co",Australia,APAC,Small
10194,41,44.78,-0.9266029317807213,2003-11-25,Shipped,4,11,2003,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
