id,ordernumber,quantityordered,priceeach,sales,orderdate,status,qtr_id,month_id,year_id,productline,customername,country,territory,dealsize
875,10321,27,100.0,2851.2,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,USA,,Small
876,10331,26,64.9,1687.4,2004-11-17,Shipped,4,11,2004,Classic Cars,Motor Mint Distributors Inc.,USA,,Small
877,10343,25,52.32,1308.0,2004-11-24,Shipped,4,11,2004,Classic Cars,Reims Collectables,France,EMEA,Small
878,10366,49,100.0,6144.6,2005-01-10,Shipped,1,1,2005,Classic Cars,Royale Belge,Belgium,EMEA,Medium
879,10379,29,100.0,5127.2,2005-02-10,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
880,10407,41,100.0,6386.16,2005-04-22,On Hold,2,4,2005,Classic Cars,The Sharp Gifts Warehouse,USA,,Medium
881,10419,55,100.0,7695.6,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Large
882,10103,27,83.07,2242.89,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
883,10112,23,100.0,2539.89,2003-03-24,Shipped,1,3,2003,Vintage Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
884,10126,31,90.17,2795.27,2003-05-28,Shipped,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
885,10139,46,100.0,5545.76,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
886,10150,47,91.18,4285.46,2003-09-19,Shipped,3,9,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
887,10163,31,100.0,3329.09,2003-10-20,Shipped,4,10,2003,Vintage Cars,Classic Legends Inc.,USA,,Medium
888,10174,46,100.0,5592.22,2003-11-06,Shipped,4,11,2003,Vintage Cars,"Australian Gift Network, Co",Australia,APAC,Medium
889,10183,37,89.15,3298.55,2003-11-13,Shipped,4,11,2003,Vintage Cars,"Classic Gift Ideas, Inc",USA,,Medium
890,10193,28,93.21,2609.88,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
891,10206,37,90.17,3336.29,2003-12-05,Shipped,4,12,2003,Vintage Cars,Canadian Gift Exchange Network,Canada,,Medium
892,10215,49,100.0,5510.05,2004-01-29,Shipped,1,1,2004,Vintage Cars,West Coast Collectables Co.,USA,,Medium
893,10228,24,100.0,2504.4,2004-03-10,Shipped,1,3,2004,Vintage Cars,Cambridge Collectables Co.,USA,,Small
894,10244,30,100.0,3525.6,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
895,10257,50,88.14,4407.0,2004-06-14,Shipped,2,6,2004,Vintage Cars,The Sharp Gifts Warehouse,USA,,Medium
896,10270,31,96.24,2983.44,2004-07-19,Shipped,3,7,2004,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
897,10280,46,100.0,5126.24,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
898,10291,47,100.0,5713.79,2004-09-08,Shipped,3,9,2004,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Medium
899,10304,46,100.0,4613.8,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Medium
900,10312,37,100.0,3711.1,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
901,10322,33,100.0,3524.73,2004-11-04,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co.,USA,,Medium
902,10333,31,90.17,2795.27,2004-11-18,Shipped,4,11,2004,Vintage Cars,Mini Wheels Co.,USA,,Small
903,10347,48,100.0,4814.4,2004-11-29,Shipped,4,11,2004,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Medium
904,10357,41,87.13,3572.33,2004-12-10,Shipped,4,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
905,10369,42,100.0,4581.36,2005-01-20,Shipped,1,1,2005,Vintage Cars,Collectables For Less Inc.,USA,,Medium
906,10381,41,100.0,4319.76,2005-02-17,Shipped,1,2,2005,Vintage Cars,Corporate Gift Ideas Co.,USA,,Medium
907,10391,32,45.25,1448.0,2005-03-09,Shipped,1,3,2005,Vintage Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
908,10423,10,88.14,881.4,2005-05-30,In Process,2,5,2005,Vintage Cars,Petit Auto,Belgium,EMEA,Small
909,10103,35,57.46,2011.1,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
910,10111,28,64.33,1801.24,2003-03-25,Shipped,1,3,2003,Vintage Cars,Mini Wheels Co.,USA,,Small
911,10126,46,73.7,3390.2,2003-05-28,Shipped,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Medium
912,10139,20,71.2,1424.0,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
913,10150,30,49.97,1499.1,2003-09-19,Shipped,3,9,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
914,10163,48,69.96,3358.08,2003-10-20,Shipped,4,10,2003,Vintage Cars,Classic Legends Inc.,USA,,Medium
915,10173,28,53.72,1504.16,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
916,10183,39,68.08,2655.12,2003-11-13,Shipped,4,11,2003,Vintage Cars,"Classic Gift Ideas, Inc",USA,,Small
917,10193,24,51.84,1244.16,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
918,10206,28,67.46,1888.88,2003-12-05,Shipped,4,12,2003,Vintage Cars,Canadian Gift Exchange Network,Canada,,Small
919,10215,31,58.71,1820.01,2004-01-29,Shipped,1,1,2004,Vintage Cars,West Coast Collectables Co.,USA,,Small
920,10228,45,63.71,2866.95,2004-03-10,Shipped,1,3,2004,Vintage Cars,Cambridge Collectables Co.,USA,,Small
921,10244,24,58.09,1394.16,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
922,10257,49,53.72,2632.28,2004-06-14,Shipped,2,6,2004,Vintage Cars,The Sharp Gifts Warehouse,USA,,Small
923,10269,32,63.08,2018.56,2004-07-16,Shipped,3,7,2004,Vintage Cars,Salzburg Collectables,Austria,EMEA,Small
924,10280,43,68.71,2954.53,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
925,10291,37,50.59,1871.83,2004-09-08,Shipped,3,9,2004,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
926,10304,24,64.96,1559.04,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
927,10312,35,53.72,1880.2,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Small
928,10322,41,29.87,1224.67,2004-11-04,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co.,USA,,Small
929,10332,26,100.0,2979.08,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
930,10347,34,64.96,2208.64,2004-11-29,Shipped,4,11,2004,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Small
931,10357,49,70.58,3458.42,2004-12-10,Shipped,4,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
932,10369,28,44.21,1237.88,2005-01-20,Shipped,1,1,2005,Vintage Cars,Collectables For Less Inc.,USA,,Small
933,10381,40,68.08,2723.2,2005-02-17,Shipped,1,2,2005,Vintage Cars,Corporate Gift Ideas Co.,USA,,Small
934,10392,37,59.96,2218.52,2005-03-10,Shipped,1,3,2005,Vintage Cars,Mini Auto Werke,Austria,EMEA,Small
935,10423,31,53.72,1665.32,2005-05-30,In Process,2,5,2005,Vintage Cars,Petit Auto,Belgium,EMEA,Small
936,10106,41,83.44,3421.04,2003-02-17,Shipped,1,2,2003,Ships,Rovelli Gifts,Italy,EMEA,Medium
937,10119,21,89.46,1878.66,2003-04-28,Shipped,2,4,2003,Ships,Salzburg Collectables,Austria,EMEA,Small
938,10130,40,96.34,3853.6,2003-06-16,Shipped,2,6,2003,Ships,Auto-Moto Classics Inc.,USA,,Medium
939,10143,46,74.84,3442.64,2003-08-10,Shipped,3,8,2003,Ships,Mini Creations Ltd.,USA,,Medium
940,10155,44,79.14,3482.16,2003-10-06,Shipped,4,10,2003,Ships,"Toys of Finland, Co.",Finland,EMEA,Medium
941,10167,46,73.12,3363.52,2003-10-23,Cancelled,4,10,2003,Ships,Scandinavian Gift Ideas,Sweden,EMEA,Medium
942,10178,41,81.72,3350.52,2003-11-08,Shipped,4,11,2003,Ships,Alpha Cognac,France,EMEA,Medium
943,10186,32,89.46,2862.72,2003-11-14,Shipped,4,11,2003,Ships,"Double Decker Gift Stores, Ltd",UK,EMEA,Small
944,10197,46,87.74,4036.04,2003-11-26,Shipped,4,11,2003,Ships,Enaco Distributors,Spain,EMEA,Medium
945,10209,28,100.0,2817.92,2004-01-09,Shipped,1,1,2004,Ships,"Men 'R' US Retailers, Ltd.",USA,,Small
946,10222,49,94.62,4636.38,2004-02-19,Shipped,1,2,2004,Ships,Collectable Mini Designs Co.,USA,,Medium
947,10248,21,73.98,1553.58,2004-05-07,Cancelled,2,5,2004,Ships,Land of Toys Inc.,USA,,Small
948,10262,32,84.3,2697.6,2004-06-24,Cancelled,2,6,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
949,10273,34,98.06,3334.04,2004-07-21,Shipped,3,7,2004,Ships,Petit Auto,Belgium,EMEA,Medium
950,10283,21,98.06,2059.26,2004-08-20,Shipped,3,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Canada,,Small
951,10296,21,96.34,2023.14,2004-09-15,Shipped,3,9,2004,Ships,"Bavarian Collectables Imports, Co.",Germany,EMEA,Small
952,10307,31,83.44,2586.64,2004-10-14,Shipped,4,10,2004,Ships,"Classic Gift Ideas, Inc",USA,,Small
953,10316,21,94.62,1987.02,2004-11-01,Shipped,4,11,2004,Ships,giftsbymail.co.uk,UK,EMEA,Small
954,10327,25,45.86,1146.5,2004-11-10,Resolved,4,11,2004,Ships,Danish Wholesale Imports,Denmark,EMEA,Small
955,10338,28,82.58,2312.24,2004-11-22,Shipped,4,11,2004,Ships,Royale Belge,Belgium,EMEA,Small
956,10350,43,64.97,2793.71,2004-12-02,Shipped,4,12,2004,Ships,Euro Shopping Channel,Spain,EMEA,Small
957,10373,22,86.74,1908.28,2005-01-31,Shipped,1,1,2005,Ships,"Oulu Toy Supplies, Inc.",Finland,EMEA,Small
958,10386,37,93.01,3441.37,2005-03-01,Resolved,1,3,2005,Ships,Euro Shopping Channel,Spain,EMEA,Medium
959,10398,28,72.26,2023.28,2005-03-30,Shipped,1,3,2005,Ships,Reims Collectables,France,EMEA,Small
960,10400,30,74.84,2245.2,2005-04-01,Shipped,2,4,2005,Ships,The Sharp Gifts Warehouse,USA,,Small
961,10414,44,73.98,3255.12,2005-05-06,On Hold,2,5,2005,Ships,Gifts4AllAges.com,USA,,Medium
962,10103,25,100.0,2539.5,2003-01-29,Shipped,1,1,2003,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
963,10111,43,100.0,4818.15,2003-03-25,Shipped,1,3,2003,Vintage Cars,Mini Wheels Co.,USA,,Medium
964,10126,30,97.39,2921.7,2003-05-28,Shipped,2,5,2003,Vintage Cars,"Corrida Auto Replicas, Ltd",Spain,EMEA,Small
965,10139,20,90.06,1801.2,2003-07-16,Shipped,3,7,2003,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Small
966,10150,26,100.0,2804.36,2003-09-19,Shipped,3,9,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
967,10163,40,100.0,4900.8,2003-10-20,Shipped,4,10,2003,Vintage Cars,Classic Legends Inc.,USA,,Medium
968,10173,31,89.01,2759.31,2003-11-05,Shipped,4,11,2003,Vintage Cars,Rovelli Gifts,Italy,EMEA,Small
969,10183,22,100.0,2488.2,2003-11-13,Shipped,4,11,2003,Vintage Cars,"Classic Gift Ideas, Inc",USA,,Small
970,10193,23,100.0,2769.89,2003-11-21,Shipped,4,11,2003,Vintage Cars,"Australian Collectables, Ltd",Australia,APAC,Small
971,10206,30,100.0,3581.4,2003-12-05,Shipped,4,12,2003,Vintage Cars,Canadian Gift Exchange Network,Canada,,Medium
972,10215,49,100.0,5285.14,2004-01-29,Shipped,1,1,2004,Vintage Cars,West Coast Collectables Co.,USA,,Medium
973,10228,31,100.0,3181.53,2004-03-10,Shipped,1,3,2004,Vintage Cars,Cambridge Collectables Co.,USA,,Medium
974,10244,29,100.0,3340.51,2004-04-29,Shipped,2,4,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
975,10257,37,84.82,3138.34,2004-06-14,Shipped,2,6,2004,Vintage Cars,The Sharp Gifts Warehouse,USA,,Medium
976,10270,38,100.0,4775.08,2004-07-19,Shipped,3,7,2004,Vintage Cars,Souveniers And Things Co.,Australia,APAC,Medium
977,10280,29,100.0,3006.43,2004-08-17,Shipped,3,8,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Medium
978,10291,23,100.0,2866.26,2004-09-08,Shipped,3,9,2004,Vintage Cars,Scandinavian Gift Ideas,Sweden,EMEA,Small
979,10304,26,85.87,2232.62,2004-10-11,Shipped,4,10,2004,Vintage Cars,Auto Assoc. & Cie.,France,EMEA,Small
980,10312,38,100.0,4457.02,2004-10-21,Shipped,4,10,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
981,10322,48,47.04,2257.92,2004-11-04,Shipped,4,11,2004,Vintage Cars,Online Diecast Creations Co.,USA,,Small
982,10332,40,39.8,1592.0,2004-11-17,Shipped,4,11,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Small
983,10347,45,100.0,4948.2,2004-11-29,Shipped,4,11,2004,Vintage Cars,"Australian Collectors, Co.",Australia,APAC,Medium
984,10357,44,100.0,5160.76,2004-12-10,Shipped,4,12,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
985,10369,21,94.22,1978.62,2005-01-20,Shipped,1,1,2005,Vintage Cars,Collectables For Less Inc.,USA,,Small
986,10381,35,100.0,4288.2,2005-02-17,Shipped,1,2,2005,Vintage Cars,Corporate Gift Ideas Co.,USA,,Medium
987,10392,29,86.92,2520.68,2005-03-10,Shipped,1,3,2005,Vintage Cars,Mini Auto Werke,Austria,EMEA,Small
988,10423,21,84.82,1781.22,2005-05-30,In Process,2,5,2005,Vintage Cars,Petit Auto,Belgium,EMEA,Small
989,10105,22,100.0,3065.04,2003-02-11,Shipped,1,2,2003,Vintage Cars,Danish Wholesale Imports,Denmark,EMEA,Medium
990,10117,26,100.0,3551.34,2003-04-16,Shipped,2,4,2003,Vintage Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
991,10128,41,100.0,5544.02,2003-06-06,Shipped,2,6,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
992,10142,47,100.0,6034.33,2003-08-08,Shipped,3,8,2003,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
993,10153,31,100.0,3641.57,2003-09-28,Shipped,3,9,2003,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
994,10166,43,100.0,6930.74,2003-10-21,Shipped,4,10,2003,Vintage Cars,FunGiftIdeas.com,USA,,Medium
995,10177,23,100.0,3675.63,2003-11-07,Shipped,4,11,2003,Vintage Cars,CAF Imports,Spain,EMEA,Medium
996,10185,28,100.0,3442.04,2003-11-14,Shipped,4,11,2003,Vintage Cars,Mini Creations Ltd.,USA,,Medium
997,10196,49,100.0,6893.81,2003-11-26,Shipped,4,11,2003,Vintage Cars,Super Scale Inc.,USA,,Medium
998,10208,24,100.0,2622.48,2004-01-02,Shipped,1,1,2004,Vintage Cars,"Saveley & Henriot, Co.",France,EMEA,Small
999,10221,33,100.0,4417.38,2004-02-18,Shipped,1,2,2004,Vintage Cars,Petit Auto,Belgium,EMEA,Medium
1000,10232,22,100.0,3606.02,2004-03-20,Shipped,1,3,2004,Vintage Cars,giftsbymail.co.uk,UK,EMEA,Medium
1001,10248,32,100.0,3802.56,2004-05-07,Cancelled,2,5,2004,Vintage Cars,Land of Toys Inc.,USA,,Medium
1002,10273,40,100.0,5026.4,2004-07-21,Shipped,3,7,2004,Vintage Cars,Petit Auto,Belgium,EMEA,Medium
1003,10282,43,100.0,6695.53,2004-08-20,Shipped,3,8,2004,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
1004,10293,24,100.0,2819.28,2004-09-09,Shipped,3,9,2004,Vintage Cars,Amica Models & Co.,Italy,EMEA,Small
1005,10306,32,100.0,3759.04,2004-10-14,Shipped,4,10,2004,Vintage Cars,"AV Stores, Co.",UK,EMEA,Medium
1006,10314,20,100.0,2731.8,2004-10-22,Shipped,4,10,2004,Vintage Cars,Heintze Collectables,Denmark,EMEA,Small
1007,10325,24,69.12,1658.88,2004-11-05,Shipped,4,11,2004,Vintage Cars,Baane Mini Imports,Norway,EMEA,Small
1008,10336,48,100.0,5778.24,2004-11-20,Shipped,4,11,2004,Vintage Cars,"La Corne D'abondance, Co.",France,EMEA,Medium
1009,10350,44,100.0,5191.12,2004-12-02,Shipped,4,12,2004,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Medium
1010,10372,28,100.0,3862.88,2005-01-26,Shipped,1,1,2005,Vintage Cars,"Tokyo Collectables, Ltd",Japan,Japan,Medium
1011,10383,24,61.52,1476.48,2005-02-22,Shipped,1,2,2005,Vintage Cars,Euro Shopping Channel,Spain,EMEA,Small
1012,10396,33,100.0,5273.73,2005-03-23,Shipped,1,3,2005,Vintage Cars,Mini Gifts Distributors Ltd.,USA,,Medium
1013,10414,41,100.0,4872.03,2005-05-06,On Hold,2,5,2005,Vintage Cars,Gifts4AllAges.com,USA,,Medium
1014,10104,23,100.0,4556.99,2003-01-31,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
1015,10109,46,100.0,8257.0,2003-03-10,Shipped,1,3,2003,Classic Cars,Motor Mint Distributors Inc.,USA,,Large
1016,10114,48,100.0,8209.44,2003-04-01,Shipped,2,4,2003,Classic Cars,"La Corne D'abondance, Co.",France,EMEA,Large
1017,10122,25,100.0,3598.5,2003-05-08,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,France,EMEA,Medium
1018,10127,22,100.0,3837.24,2003-06-03,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,USA,,Medium
1019,10136,41,100.0,8331.61,2003-07-04,Shipped,3,7,2003,Classic Cars,Alpha Cognac,France,EMEA,Large
1020,10141,34,100.0,4836.5,2003-08-01,Shipped,3,8,2003,Classic Cars,Suominen Souveniers,Finland,EMEA,Medium
1021,10148,32,100.0,5418.88,2003-09-11,Shipped,3,9,2003,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Medium
1022,10151,21,100.0,3734.01,2003-09-21,Shipped,3,9,2003,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Medium
1023,10160,20,100.0,3996.4,2003-10-11,Shipped,4,10,2003,Classic Cars,"Men 'R' US Retailers, Ltd.",USA,,Medium
1024,10165,47,100.0,8754.69,2003-10-22,Shipped,4,10,2003,Classic Cars,"Dragon Souveniers, Ltd.",Singapore,Japan,Large
1025,10171,39,100.0,5481.45,2003-11-05,Shipped,4,11,2003,Classic Cars,Quebec Home Shopping Network,Canada,,Medium
1026,10175,29,100.0,4419.89,2003-11-06,Shipped,4,11,2003,Classic Cars,"Stylish Desk Decors, Co.",UK,EMEA,Medium
1027,10181,45,100.0,6324.75,2003-11-12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,Norway,EMEA,Medium
1028,10184,28,100.0,4409.72,2003-11-14,Shipped,4,11,2003,Classic Cars,"Iberia Gift Imports, Corp.",Spain,EMEA,Medium
1029,10192,26,100.0,3918.46,2003-11-20,Shipped,4,11,2003,Classic Cars,Online Diecast Creations Co.,USA,,Medium
1030,10195,50,100.0,7620.5,2003-11-25,Shipped,4,11,2003,Classic Cars,Mini Classics,USA,,Large
1031,10203,48,100.0,8291.04,2003-12-02,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
1032,10207,25,100.0,3937.25,2003-12-09,Shipped,4,12,2003,Classic Cars,Diecast Collectables,USA,,Medium
1033,10212,40,100.0,5554.4,2004-01-16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
1034,10225,43,100.0,6407.86,2004-02-22,Shipped,1,2,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
1035,10229,22,100.0,4172.52,2004-03-11,Shipped,1,3,2004,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
1036,10239,47,100.0,7083.37,2004-04-12,Shipped,2,4,2004,Classic Cars,"Oulu Toy Supplies, Inc.",Finland,EMEA,Large
1037,10246,36,100.0,7132.68,2004-05-05,Shipped,2,5,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
1038,10253,40,100.0,6773.6,2004-06-01,Cancelled,2,6,2004,Classic Cars,"UK Collectables, Ltd.",UK,EMEA,Medium
1039,10259,27,100.0,3657.69,2004-06-15,Shipped,2,6,2004,Classic Cars,Handji Gifts& Co,Singapore,APAC,Medium
1040,10266,29,100.0,4812.55,2004-07-06,Shipped,3,7,2004,Classic Cars,L'ordine Souveniers,Italy,EMEA,Medium
1041,10271,20,100.0,3928.6,2004-07-20,Shipped,3,7,2004,Classic Cars,Mini Gifts Distributors Ltd.,USA,,Medium
1042,10278,42,100.0,6401.22,2004-08-06,Shipped,3,8,2004,Classic Cars,Signal Gift Stores,USA,,Medium
1043,10281,25,100.0,4191.25,2004-08-19,Shipped,3,8,2004,Classic Cars,Diecast Classics Inc.,USA,,Medium
1044,10287,36,100.0,5852.52,2004-08-30,Shipped,3,8,2004,Classic Cars,"Vida Sport, Ltd",Switzerland,EMEA,Medium
1045,10292,21,100.0,2844.87,2004-09-08,Shipped,3,9,2004,Classic Cars,Land of Toys Inc.,USA,,Small
1046,10301,23,100.0,4011.66,2003-10-05,Shipped,4,10,2003,Classic Cars,"Norway Gifts By Mail, Co.",Norway,EMEA,Medium
1047,10305,37,100.0,7455.87,2004-10-13,Shipped,4,10,2004,Classic Cars,Marta's Replicas Co.,USA,,Large
1048,10310,48,100.0,8940.96,2004-10-16,Shipped,4,10,2004,Classic Cars,"Toms Spezialitten, Ltd",Germany,EMEA,Large
1049,10313,25,100.0,4572.25,2004-10-22,Shipped,4,10,2004,Classic Cars,Canadian Gift Exchange Network,Canada,,Medium
1050,10321,33,100.0,5700.09,2004-11-04,Shipped,4,11,2004,Classic Cars,FunGiftIdeas.com,USA,,Medium
1051,10324,27,100.0,3155.49,2004-11-05,Shipped,4,11,2004,Classic Cars,Vitachrome Inc.,USA,,Medium
1052,10331,27,100.0,4170.69,2004-11-17,Shipped,4,11,2004,Classic Cars,Motor Mint Distributors Inc.,USA,,Medium
1053,10334,20,100.0,2878.8,2004-11-19,On Hold,4,11,2004,Classic Cars,"Volvo Model Replicas, Co",Sweden,EMEA,Small
1054,10342,30,100.0,5029.5,2004-11-24,Shipped,4,11,2004,Classic Cars,"Australian Collectors, Co.",Australia,APAC,Medium
1055,10349,48,100.0,7396.8,2004-12-01,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,USA,,Large
1056,10358,32,93.49,2991.68,2004-12-10,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,Spain,EMEA,Small
1057,10366,34,100.0,6275.72,2005-01-10,Shipped,1,1,2005,Classic Cars,Royale Belge,Belgium,EMEA,Medium
1058,10370,27,56.85,1534.95,2005-01-20,Shipped,1,1,2005,Classic Cars,"Anna's Decorations, Ltd",Australia,APAC,Small
1059,10377,39,100.0,7264.53,2005-02-09,Shipped,1,2,2005,Classic Cars,"Toys of Finland, Co.",Finland,EMEA,Large
1060,10383,47,100.0,6869.05,2005-02-22,Shipped,1,2,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
1061,10394,22,100.0,3353.02,2005-03-15,Shipped,1,3,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Medium
1062,10405,55,100.0,8289.05,2005-04-14,Shipped,2,4,2005,Classic Cars,Mini Caravy,France,EMEA,Large
1063,10412,60,100.0,11887.8,2005-05-03,Shipped,2,5,2005,Classic Cars,Euro Shopping Channel,Spain,EMEA,Large
1064,10419,35,100.0,5926.9,2005-05-17,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,Austria,EMEA,Medium
1065,10425,28,100.0,3793.16,2005-05-31,In Process,2,5,2005,Classic Cars,La Rochelle Gifts,France,EMEA,Medium
1066,10105,38,100.0,4330.1,2003-02-11,Shipped,1,2,2003,Trains,Danish Wholesale Imports,Denmark,EMEA,Medium
1067,10117,21,95.8,2011.8,2003-04-16,Shipped,2,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Small
1068,10128,41,100.0,4837.18,2003-06-06,Shipped,2,6,2003,Trains,Euro Shopping Channel,Spain,EMEA,Medium
1069,10142,22,97.81,2151.82,2003-08-08,Shipped,3,8,2003,Trains,Mini Gifts Distributors Ltd.,USA,,Small
1070,10153,29,88.74,2573.46,2003-09-28,Shipped,3,9,2003,Trains,Euro Shopping Channel,Spain,EMEA,Small
1071,10165,50,100.0,5344.5,2003-10-22,Shipped,4,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Japan,Medium
1072,10177,29,100.0,3070.52,2003-11-07,Shipped,4,11,2003,Trains,CAF Imports,Spain,EMEA,Medium
1073,10185,49,80.67,3952.83,2003-11-14,Shipped,4,11,2003,Trains,Mini Creations Ltd.,USA,,Medium
1074,10196,35,100.0,3564.75,2003-11-26,Shipped,4,11,2003,Trains,Super Scale Inc.,USA,,Medium
1075,10208,48,100.0,5614.56,2004-01-02,Shipped,1,1,2004,Trains,"Saveley & Henriot, Co.",France,EMEA,Medium
1076,10221,23,80.67,1855.41,2004-02-18,Shipped,1,2,2004,Trains,Petit Auto,Belgium,EMEA,Small
1077,10232,48,95.8,4598.4,2004-03-20,Shipped,1,3,2004,Trains,giftsbymail.co.uk,UK,EMEA,Medium
1078,10248,42,100.0,5082.42,2004-05-07,Cancelled,2,5,2004,Trains,Land of Toys Inc.,USA,,Medium
1079,10273,47,100.0,5450.59,2004-07-21,Shipped,3,7,2004,Trains,Petit Auto,Belgium,EMEA,Medium
1080,10282,36,100.0,4174.92,2004-08-20,Shipped,3,8,2004,Trains,Mini Gifts Distributors Ltd.,USA,,Medium
1081,10293,22,100.0,2418.24,2004-09-09,Shipped,3,9,2004,Trains,Amica Models & Co.,Italy,EMEA,Small
1082,10306,40,91.76,3670.4,2004-10-14,Shipped,4,10,2004,Trains,"AV Stores, Co.",UK,EMEA,Medium
1083,10314,23,100.0,2481.7,2004-10-22,Shipped,4,10,2004,Trains,Heintze Collectables,Denmark,EMEA,Small
1084,10326,32,100.0,3807.68,2004-11-09,Shipped,4,11,2004,Trains,"Volvo Model Replicas, Co",Sweden,EMEA,Medium
